x,y
16.040594,-28.398070
16.130571,-28.354673
16.220829,-28.311886
16.311371,-28.269700
16.402204,-28.228107
16.493325,-28.187098
16.584724,-28.146667
16.676379,-28.106799
16.768289,-28.067479
16.860455,-28.028691
16.952871,-27.990418
17.045523,-27.952645
17.138406,-27.915347
17.231518,-27.878498
17.324835,-27.842089
17.418357,-27.806092
17.512091,-27.770477
17.606021,-27.735231
17.700121,-27.700345
17.794392,-27.665797
17.888824,-27.631573
17.983387,-27.597675
18.078071,-27.564094
18.172859,-27.530827
18.267741,-27.497870
18.362692,-27.465230
18.457701,-27.432916
18.552793,-27.400916
18.647939,-27.369247
18.743098,-27.337937
18.838295,-27.306986
18.933581,-27.276385
19.028927,-27.246157
19.124309,-27.216324
19.219762,-27.186876
19.315318,-27.157814
19.410971,-27.129149
19.506711,-27.100891
19.602551,-27.073038
19.698502,-27.045589
19.794579,-27.018545
19.890784,-26.991905
19.987105,-26.965672
20.083550,-26.939840
20.180140,-26.914400
20.276885,-26.889341
20.373745,-26.864675
20.470723,-26.840391
20.567831,-26.816478
20.665066,-26.792929
20.762407,-26.769747
20.859857,-26.746928
20.957413,-26.724468
21.055071,-26.702366
21.152825,-26.680624
21.250673,-26.659244
21.348607,-26.638229
21.446628,-26.617580
21.544732,-26.597303
21.642912,-26.577402
21.741168,-26.557881
21.839497,-26.538737
21.937891,-26.519975
22.036339,-26.501602
22.134849,-26.483614
22.233420,-26.466005
22.332022,-26.448776
22.430635,-26.431925
22.529266,-26.415440
22.627927,-26.399305
22.726588,-26.383514
22.825219,-26.368059
22.923816,-26.352925
23.022404,-26.338092
23.120976,-26.323553
23.219513,-26.309302
23.317987,-26.295332
23.416427,-26.281626
23.514828,-26.268177
23.613210,-26.254979
23.711542,-26.242026
23.809808,-26.229314
23.908023,-26.216835
24.006244,-26.204592
24.104454,-26.192589
24.202643,-26.180834
24.300820,-26.169335
24.399025,-26.158105
24.497260,-26.147160
24.595532,-26.136519
24.693848,-26.126200
24.792216,-26.116224
24.890652,-26.106610
24.989180,-26.097379
25.087781,-26.088547
25.186457,-26.080132
25.285217,-26.072150
25.384075,-26.064613
25.483001,-26.057528
25.581992,-26.050899
25.681056,-26.044729
25.780177,-26.039027
25.879348,-26.033789
25.978565,-26.029010
26.077830,-26.024684
26.177129,-26.020806
26.276445,-26.017369
26.375782,-26.014363
26.475135,-26.011775
26.574495,-26.009596
26.673833,-26.007821
26.773173,-26.006447
26.872509,-26.005468
26.971834,-26.004876
27.071143,-26.004671
27.170446,-26.004854
27.269741,-26.005425
27.369028,-26.006383
27.468310,-26.007731
27.567584,-26.009475
27.666853,-26.011619
27.766122,-26.014169
27.865392,-26.017133
27.964657,-26.020516
28.063924,-26.024327
28.163199,-26.028570
28.262467,-26.033245
28.361717,-26.038352
28.460950,-26.043892
28.560159,-26.049863
28.659336,-26.056264
28.758475,-26.063089
28.857570,-26.070332
28.956605,-26.077987
29.055584,-26.086050
29.154495,-26.094514
29.253334,-26.103367
29.352074,-26.112595
29.450738,-26.122200
29.549308,-26.132171
29.647772,-26.142498
29.746132,-26.153177
29.844429,-26.164221
29.942648,-26.175630
30.040780,-26.187404
30.138844,-26.199557
30.236850,-26.212101
30.334803,-26.225046
30.432711,-26.238406
30.530564,-26.252198
30.628368,-26.266440
30.726151,-26.281155
30.823896,-26.296352
30.921612,-26.312050
31.019277,-26.328275
31.116904,-26.345042
31.214492,-26.362358
31.312055,-26.380242
31.409544,-26.398712
31.506947,-26.417767
31.604269,-26.437414
31.701514,-26.457661
31.798660,-26.478516
31.895679,-26.499966
31.992570,-26.522010
32.089336,-26.544646
32.185972,-26.567869
32.282444,-26.591659
32.378734,-26.616003
32.474868,-26.640891
32.570850,-26.666309
32.666654,-26.692237
32.762266,-26.718664
32.857723,-26.745577
32.953033,-26.772967
33.048192,-26.800819
33.143197,-26.829121
33.238056,-26.857859
33.332778,-26.887020
33.427380,-26.916598
33.521862,-26.946577
33.616223,-26.976946
33.710457,-27.007694
33.804594,-27.038827
33.898641,-27.070340
33.992590,-27.102229
34.086408,-27.134490
34.180121,-27.167135
34.273727,-27.200168
34.367208,-27.233593
34.460538,-27.267414
34.553724,-27.301652
34.646751,-27.336318
34.739596,-27.371424
34.832247,-27.406991
34.924695,-27.443040
35.016923,-27.479584
35.108924,-27.516633
35.200696,-27.554200
35.292231,-27.592293
35.383526,-27.630917
35.474592,-27.670075
35.565433,-27.709760
35.656066,-27.749976
35.746512,-27.790725
35.836761,-27.831981
35.926827,-27.873733
36.016747,-27.915981
36.106560,-27.958724
36.196217,-28.001917
36.285726,-28.045551
36.375119,-28.089628
36.464427,-28.134153
36.553594,-28.179096
36.642621,-28.224449
36.731529,-28.270216
36.820324,-28.316397
36.908953,-28.362974
36.997416,-28.409944
37.085714,-28.457306
37.173818,-28.505052
37.261705,-28.553174
37.349378,-28.601685
37.436814,-28.650579
37.523990,-28.699851
37.610877,-28.749490
37.697476,-28.799513
37.783805,-28.849929
37.869842,-28.900732
37.955564,-28.951911
38.040982,-29.003480
38.126114,-29.055447
38.210945,-29.107806
38.295462,-29.160552
38.379686,-29.213689
38.463622,-29.267219
38.547267,-29.321136
38.630620,-29.375436
38.713701,-29.430115
38.796512,-29.485167
38.879055,-29.540589
38.961337,-29.596382
39.043370,-29.652541
39.125149,-29.709056
39.206680,-29.765932
39.287972,-29.823176
39.369032,-29.880786
39.449847,-29.938749
39.530426,-29.997075
39.610779,-30.055774
39.690917,-30.114859
39.770811,-30.174304
39.850472,-30.234122
39.929912,-30.294329
40.009130,-30.354936
40.088121,-30.415944
40.166872,-30.477340
40.245392,-30.539133
40.323668,-30.601320
40.401711,-30.663908
40.479521,-30.726885
40.557094,-30.790242
40.634417,-30.853963
40.711499,-30.918041
40.788352,-30.982467
40.864982,-31.047228
40.941380,-31.112299
41.017557,-31.177661
41.093525,-31.243292
41.169280,-31.309157
41.244837,-31.375248
41.320205,-31.441548
41.395380,-31.508033
41.470349,-31.574677
41.545101,-31.641460
41.619667,-31.708414
41.694040,-31.775531
41.768216,-31.842811
41.842173,-31.910244
41.915898,-31.977836
41.989413,-32.045622
42.062708,-32.113613
42.135754,-32.181810
42.208524,-32.250213
42.281057,-32.318864
42.353355,-32.387775
42.425409,-32.456951
42.497218,-32.526397
42.568793,-32.596114
42.640146,-32.666106
42.711288,-32.736377
42.782232,-32.806930
42.852991,-32.877759
42.923555,-32.948827
42.993946,-33.020133
43.064190,-33.091670
43.134315,-33.163433
43.204316,-33.235382
43.274211,-33.307487
43.344034,-33.379740
43.413816,-33.452129
43.483558,-33.524617
43.553271,-33.597175
43.622969,-33.669778
43.692679,-33.742413
43.762408,-33.815056
43.832176,-33.887689
43.901991,-33.960292
43.971855,-34.032842
44.041781,-34.105330
44.111774,-34.177743
44.181834,-34.250068
44.251958,-34.322294
44.322155,-34.394425
44.392421,-34.466454
44.462744,-34.538368
44.533112,-34.610153
44.603534,-34.681819
44.674026,-34.753381
44.744569,-34.824824
44.815144,-34.896133
44.885743,-34.967305
44.956371,-35.038354
45.027047,-35.109300
45.097741,-35.180125
45.168423,-35.250811
45.239103,-35.321381
45.309780,-35.391841
45.380471,-35.462218
45.451149,-35.532495
45.521809,-35.602677
45.592460,-35.672782
45.663125,-35.742837
45.733797,-35.812844
45.804468,-35.882800
45.875148,-35.952718
45.945849,-36.022614
46.016575,-36.092494
46.087337,-36.162368
46.158146,-36.232248
46.229000,-36.302130
46.299894,-36.372005
46.370851,-36.441892
46.441893,-36.511805
46.513043,-36.581760
46.584247,-36.651693
46.655522,-36.721611
46.726896,-36.791527
46.798395,-36.861453
46.870027,-36.931384
46.941743,-37.001254
47.013563,-37.071066
47.085507,-37.140825
47.157596,-37.210532
47.229818,-37.280158
47.302160,-37.349673
47.374635,-37.419071
47.447256,-37.488345
47.520032,-37.557483
47.592965,-37.626471
47.666049,-37.695285
47.739283,-37.763909
47.812667,-37.832329
47.886217,-37.900552
47.959934,-37.968571
48.033807,-38.036368
48.107825,-38.103929
48.181982,-38.171249
48.256299,-38.238353
48.330764,-38.305235
48.405378,-38.371898
48.480122,-38.438334
48.554989,-38.504549
48.629974,-38.570556
48.705059,-38.636355
48.780260,-38.701972
48.855548,-38.767404
48.930902,-38.832658
49.006303,-38.897745
49.081741,-38.962681
49.157237,-39.027502
49.232761,-39.092209
49.308292,-39.156805
49.383819,-39.221299
49.459372,-39.285730
49.534945,-39.350104
49.610527,-39.414418
49.686109,-39.478669
49.761712,-39.542874
49.837348,-39.607038
49.913025,-39.671160
49.988751,-39.735235
50.064544,-39.799261
50.140404,-39.863219
50.216355,-39.927106
50.292420,-39.990921
50.368614,-40.054655
50.444946,-40.118298
50.521399,-40.181815
50.597997,-40.245206
50.674763,-40.308472
50.751716,-40.371613
50.828851,-40.434608
50.906145,-40.497420
50.983614,-40.560051
51.061271,-40.622500
51.139125,-40.684768
51.217145,-40.746818
51.295333,-40.808647
51.373696,-40.870255
51.452231,-40.931637
51.530933,-40.992781
51.609796,-41.053678
51.688825,-41.114320
51.768007,-41.174690
51.847347,-41.234786
51.926853,-41.294606
52.006526,-41.354138
52.086351,-41.413359
52.166317,-41.472249
52.246470,-41.530841
52.326815,-41.589124
52.407341,-41.647077
52.488039,-41.704679
52.568918,-41.761925
52.650012,-41.818831
52.731312,-41.875381
52.812811,-41.931562
52.894502,-41.987365
52.976400,-42.042796
53.058513,-42.097865
53.140833,-42.152566
53.223354,-42.206899
53.306068,-42.260864
53.388976,-42.314472
53.472086,-42.367735
53.555388,-42.420659
53.638877,-42.473248
53.722552,-42.525509
53.806416,-42.577452
53.890463,-42.629076
53.974693,-42.680385
54.059112,-42.731380
54.143729,-42.782062
54.228542,-42.832426
54.313541,-42.882452
54.398739,-42.932139
54.484150,-42.981481
54.569790,-43.030470
54.655669,-43.079093
54.741764,-43.127310
54.828099,-43.175108
54.914700,-43.222477
55.001593,-43.269405
55.088775,-43.315861
55.176215,-43.361799
55.263940,-43.407214
55.351961,-43.452099
55.440283,-43.496450
55.528866,-43.540224
55.617729,-43.583417
55.706862,-43.626031
55.796250,-43.668066
55.885890,-43.709514
55.975773,-43.750375
56.065867,-43.790656
56.156131,-43.830365
56.246624,-43.869528
56.337302,-43.908147
56.428132,-43.946230
56.519143,-43.983787
56.610347,-44.020829
56.701747,-44.057356
56.793346,-44.093363
56.885158,-44.128840
56.977215,-44.163779
57.069508,-44.198166
57.162039,-44.231981
57.254856,-44.265209
57.347966,-44.297832
57.441290,-44.329831
57.534856,-44.361191
57.628682,-44.391900
57.722740,-44.421940
57.816999,-44.451294
57.911465,-44.479952
58.006134,-44.507901
58.101003,-44.535132
58.196046,-44.561627
58.291245,-44.587380
58.386574,-44.612385
58.482068,-44.636631
58.577687,-44.660101
58.673394,-44.682793
58.769180,-44.704701
58.865113,-44.725807
58.961152,-44.746100
59.057277,-44.765579
59.153527,-44.784233
59.249901,-44.802058
59.346388,-44.819046
59.442983,-44.835196
59.539697,-44.850506
59.636557,-44.864971
59.733533,-44.878593
59.830608,-44.891379
59.927803,-44.903324
60.025128,-44.914423
60.122511,-44.924691
60.219957,-44.934121
60.317468,-44.942706
60.415036,-44.950442
60.512637,-44.957327
60.610262,-44.963351
60.707897,-44.968506
60.805546,-44.972785
60.903199,-44.976184
61.000830,-44.978699
61.098412,-44.980329
61.195977,-44.981059
61.293511,-44.980887
61.390989,-44.979820
61.488404,-44.977855
61.585779,-44.974987
61.683094,-44.971227
61.780330,-44.966587
61.877512,-44.961068
61.974624,-44.954685
62.071658,-44.947456
62.168624,-44.939395
62.265528,-44.930515
62.362357,-44.920830
62.459119,-44.910351
62.555819,-44.899083
62.652444,-44.887031
62.748972,-44.874184
62.845419,-44.860533
62.941779,-44.846071
63.038021,-44.830774
63.134138,-44.814605
63.230124,-44.797542
63.325984,-44.779553
63.421639,-44.760564
63.517078,-44.740551
63.612302,-44.719480
63.707261,-44.697310
63.801926,-44.674021
63.896278,-44.649607
63.990302,-44.624067
64.083988,-44.597397
64.177289,-44.569627
64.270229,-44.540777
64.362835,-44.510860
64.455029,-44.479931
64.546812,-44.448011
64.638270,-44.415113
64.729355,-44.381265
64.820032,-44.346482
64.910318,-44.310767
65.000221,-44.274122
65.089715,-44.236546
65.178770,-44.198040
65.267357,-44.158596
65.355463,-44.118183
65.443048,-44.076800
65.530087,-44.034438
65.616525,-43.991050
65.702340,-43.946637
65.787533,-43.901198
65.872092,-43.854714
65.955924,-43.807204
66.039038,-43.758676
66.121444,-43.709139
66.203105,-43.658614
66.284024,-43.607123
66.364208,-43.554693
66.443677,-43.501332
66.522423,-43.447064
66.600417,-43.391915
66.677686,-43.335876
66.754243,-43.278953
66.830053,-43.221165
66.905102,-43.162508
66.979452,-43.102964
67.053073,-43.042554
67.125954,-42.981266
67.198092,-42.919087
67.269481,-42.856045
67.340115,-42.792131
67.409994,-42.727340
67.479100,-42.661695
67.547428,-42.595209
67.614986,-42.527888
67.681787,-42.459736
67.747789,-42.390778
67.812989,-42.321033
67.877394,-42.250518
67.941003,-42.179219
68.003774,-42.107172
68.065707,-42.034406
68.126810,-41.960891
68.187046,-41.886635
68.246396,-41.811657
68.304857,-41.735928
68.362398,-41.659436
68.418988,-41.582187
68.474606,-41.504155
68.529227,-41.425329
68.582825,-41.345705
68.635380,-41.265282
68.686870,-41.184056
68.737266,-41.102035
68.786561,-41.019254
68.834742,-40.935727
68.881783,-40.851492
68.927689,-40.766582
68.972463,-40.681036
69.016083,-40.594911
69.058560,-40.508241
69.099884,-40.421076
69.140034,-40.333458
69.178995,-40.245411
69.216760,-40.156963
69.253310,-40.068125
69.288621,-39.978909
69.322699,-39.889300
69.355527,-39.799302
69.387074,-39.708917
69.417375,-39.618095
69.446438,-39.526849
69.474271,-39.435167
69.500917,-39.343025
69.526411,-39.250449
69.550770,-39.157434
69.574014,-39.063992
69.596166,-38.970161
69.617250,-38.875948
69.637283,-38.781378
69.656273,-38.686510
69.674251,-38.591364
69.691239,-38.495969
69.707216,-38.400401
69.722187,-38.304687
69.736149,-38.208857
69.749082,-38.112951
69.760976,-38.016988
69.771815,-37.920981
69.781584,-37.824953
69.790259,-37.728911
69.797811,-37.632850
69.804222,-37.536778
69.809466,-37.440699
69.813525,-37.344595
69.816402,-37.248467
69.818092,-37.152329
69.818592,-37.056170
69.817908,-36.959984
69.816042,-36.863808
69.812991,-36.767645
69.808763,-36.671484
69.803360,-36.575369
69.796778,-36.479322
69.789031,-36.383326
69.780112,-36.287409
69.770015,-36.191598
69.758737,-36.095895
69.746272,-36.000309
69.732611,-35.904858
69.717748,-35.809555
69.701679,-35.714411
69.684407,-35.619427
69.665938,-35.524596
69.646267,-35.429952
69.625408,-35.335484
69.603375,-35.241165
69.580175,-35.147029
69.555827,-35.053088
69.530356,-34.959315
69.503785,-34.865733
69.476147,-34.772356
69.447478,-34.679174
69.417800,-34.586196
69.387144,-34.493435
69.355542,-34.400902
69.323017,-34.308601
69.289593,-34.216550
69.255289,-34.124763
69.220124,-34.033228
69.184113,-33.941963
69.147261,-33.850971
69.109574,-33.760255
69.071067,-33.669837
69.031739,-33.579721
68.991595,-33.489907
68.950665,-33.400407
68.908971,-33.311228
68.866529,-33.222368
68.823357,-33.133815
68.779491,-33.045590
68.734942,-32.957692
68.689722,-32.870111
68.643847,-32.782845
68.597329,-32.695899
68.550173,-32.609270
68.502378,-32.522928
68.453951,-32.436888
68.404889,-32.351148
68.355187,-32.265669
68.304852,-32.180455
68.253899,-32.095508
68.202336,-32.010795
68.150181,-31.926314
68.097455,-31.842060
68.044183,-31.758021
67.990392,-31.674191
67.936111,-31.590561
67.881375,-31.507126
67.826223,-31.423879
67.770687,-31.340812
67.714795,-31.257924
67.658573,-31.175217
67.602045,-31.092694
67.545226,-31.010343
67.488132,-30.928170
67.430776,-30.846180
67.373160,-30.764362
67.315292,-30.682723
67.257179,-30.601277
67.198811,-30.520014
67.140185,-30.438933
67.081310,-30.358050
67.022191,-30.277366
66.962820,-30.196851
66.903213,-30.116513
66.843389,-30.036357
66.783354,-29.956358
66.723117,-29.876500
66.662700,-29.796776
66.602122,-29.717174
66.541401,-29.637674
66.480559,-29.558257
66.419622,-29.478906
66.358611,-29.399600
66.297549,-29.320327
66.236451,-29.241069
66.175331,-29.161809
66.114198,-29.082533
66.053070,-29.003242
65.991948,-28.923922
65.930835,-28.844565
65.869734,-28.765171
65.808646,-28.685746
65.747568,-28.606293
65.686490,-28.526813
65.625400,-28.447311
65.564295,-28.367799
65.503174,-28.288288
65.442031,-28.208777
65.380867,-28.129269
65.319690,-28.049768
65.258507,-27.970275
65.197327,-27.890788
65.136161,-27.811298
65.075023,-27.731798
65.013935,-27.652282
64.952918,-27.572740
64.891985,-27.493145
64.831162,-27.413490
64.770473,-27.333772
64.709914,-27.253963
64.649494,-27.174057
64.589223,-27.094055
64.529106,-27.013956
64.469125,-26.933743
64.409284,-26.853428
64.349582,-26.773019
64.290003,-26.692517
64.230531,-26.611925
64.171159,-26.531265
64.111872,-26.450554
64.052646,-26.369803
63.993467,-26.289026
63.934321,-26.208238
63.875196,-26.127455
63.816080,-26.046680
63.756967,-25.965928
63.697844,-25.885200
63.638710,-25.804503
63.579561,-25.723843
63.520401,-25.643232
63.461218,-25.562653
63.402018,-25.482112
63.342807,-25.401608
63.283596,-25.321139
63.224382,-25.240680
63.165175,-25.160221
63.105983,-25.079751
63.046816,-24.999258
62.987684,-24.918731
62.928593,-24.838151
62.869546,-24.757497
62.810564,-24.676769
62.751654,-24.595953
62.692824,-24.515028
62.634072,-24.433964
62.575426,-24.352782
62.516891,-24.271473
62.458470,-24.190027
62.400153,-24.108426
62.341953,-24.026691
62.283875,-23.944835
62.225916,-23.862863
62.168067,-23.780766
62.110320,-23.698556
62.052683,-23.616258
61.995144,-23.533881
61.937691,-23.451428
61.880312,-23.368909
61.822997,-23.286344
61.765734,-23.203748
61.708511,-23.121139
61.651311,-23.038532
61.594113,-22.955929
61.536908,-22.873348
61.479687,-22.790806
61.422437,-22.708306
61.365140,-22.625845
61.307792,-22.543437
61.250389,-22.461089
61.192923,-22.378801
61.135386,-22.296572
61.077778,-22.214406
61.020098,-22.132306
60.962344,-22.050269
60.904517,-21.968292
60.846621,-21.886375
60.788658,-21.804512
60.730634,-21.722697
60.672554,-21.640929
60.614425,-21.559206
60.556253,-21.477522
60.498039,-21.395870
60.439788,-21.314249
60.381506,-21.232656
60.323198,-21.151090
60.264865,-21.069546
60.206512,-20.988019
60.148141,-20.906509
60.089758,-20.825015
60.031362,-20.743533
59.972957,-20.662060
59.914546,-20.580597
59.856132,-20.499142
59.797712,-20.417687
59.739290,-20.336230
59.680867,-20.254769
59.622442,-20.173297
59.564014,-20.091808
59.505584,-20.010298
59.447156,-19.928768
59.388724,-19.847207
59.330291,-19.765613
59.271849,-19.683973
59.213405,-19.602292
59.154956,-19.520562
59.096510,-19.438792
59.038057,-19.356962
58.979581,-19.275055
58.921107,-19.193105
58.862637,-19.111125
58.804158,-19.029104
58.745657,-18.947037
58.687118,-18.864919
58.628572,-18.782807
58.570011,-18.700709
58.511429,-18.618638
58.452803,-18.536585
58.394122,-18.454557
58.335398,-18.372596
58.276636,-18.290736
58.217805,-18.208953
58.158899,-18.127255
58.099925,-18.045665
58.040885,-17.964200
57.981761,-17.882831
57.922553,-17.801558
57.863276,-17.720399
57.803947,-17.639370
57.744571,-17.558466
57.685121,-17.477635
57.625622,-17.396894
57.566100,-17.316256
57.506579,-17.235735
57.447063,-17.155307
57.387529,-17.074909
57.328002,-16.994543
57.268506,-16.914211
57.209061,-16.833907
57.149665,-16.753600
57.090318,-16.673265
57.031035,-16.592894
56.971825,-16.512479
56.912695,-16.432010
56.853648,-16.351472
56.794686,-16.270852
56.735807,-16.190134
56.677006,-16.109300
56.618303,-16.028369
56.559696,-15.947336
56.501175,-15.866185
56.442729,-15.784900
56.384353,-15.703484
56.326074,-15.621985
56.267876,-15.540393
56.209747,-15.458703
56.151672,-15.376908
56.093653,-15.295024
56.035699,-15.213081
55.977799,-15.131077
55.919939,-15.049011
55.862108,-14.966883
55.804301,-14.884701
55.746522,-14.802493
55.688762,-14.720260
55.631009,-14.638006
55.573251,-14.555734
55.515476,-14.473446
55.457691,-14.391167
55.399886,-14.308903
55.342052,-14.226655
55.284181,-14.144427
55.226269,-14.062224
55.168318,-13.980061
55.110325,-13.897945
55.052283,-13.815870
54.994192,-13.733846
54.936056,-13.651883
54.877879,-13.569990
54.819652,-13.488157
54.761373,-13.406383
54.703051,-13.324678
54.644696,-13.243057
54.586319,-13.161531
54.527893,-13.080061
54.469427,-12.998653
54.410936,-12.917321
54.352435,-12.836081
54.293939,-12.754945
54.235410,-12.673855
54.176850,-12.592811
54.118268,-12.511818
54.059669,-12.430881
54.001059,-12.350004
53.942424,-12.269163
53.883757,-12.188347
53.825059,-12.107553
53.766326,-12.026777
53.707557,-11.946011
53.648751,-11.865256
53.589911,-11.784514
53.531029,-11.703773
53.472096,-11.623019
53.413099,-11.542237
53.354034,-11.461421
53.294930,-11.380611
53.235770,-11.299788
53.176537,-11.218928
53.117213,-11.138014
53.057794,-11.057042
52.998321,-10.976077
52.938788,-10.895114
52.879179,-10.814142
52.819481,-10.733149
52.759700,-10.652157
52.699842,-10.571182
52.639914,-10.490245
52.579908,-10.409346
52.519815,-10.328487
52.459632,-10.247676
52.399353,-10.166921
52.338988,-10.086248
52.278543,-10.005681
52.217995,-9.925200
52.157335,-9.844809
52.096564,-9.764523
52.035682,-9.684357
51.974700,-9.604334
51.913586,-9.524414
51.852342,-9.444608
51.790969,-9.364924
51.729470,-9.285374
51.667842,-9.205952
51.606076,-9.126644
51.544178,-9.047458
51.482153,-8.968399
51.420006,-8.889474
51.357741,-8.810683
51.295347,-8.732001
51.232829,-8.653433
51.170196,-8.574981
51.107458,-8.496650
51.044624,-8.418443
50.981691,-8.340343
50.918662,-8.262349
50.855535,-8.184451
50.792321,-8.106653
50.729028,-8.028961
50.665662,-7.951371
50.602229,-7.873885
50.538725,-7.796490
50.475142,-7.719174
50.411488,-7.641939
50.347770,-7.564786
50.283998,-7.487718
50.220176,-7.410736
50.156288,-7.333815
50.092335,-7.256949
50.028324,-7.180137
49.964266,-7.103389
49.900168,-7.026704
49.836025,-6.950068
49.771827,-6.873464
49.707581,-6.796889
49.643298,-6.720349
49.578992,-6.643849
49.514666,-6.567385
49.450315,-6.490934
49.385945,-6.414494
49.321565,-6.338065
49.257186,-6.261648
49.192814,-6.185241
49.128446,-6.108835
49.064085,-6.032427
48.999732,-5.956015
48.935388,-5.879596
48.871051,-5.803169
48.806727,-5.726741
48.742414,-5.650314
48.678112,-5.573890
48.613804,-5.497456
48.549486,-5.421012
48.485163,-5.344575
48.420837,-5.268155
48.356501,-5.191755
48.292136,-5.115362
48.227726,-5.038965
48.163271,-4.962580
48.098785,-4.886233
48.034261,-4.809925
47.969690,-4.733654
47.905052,-4.657401
47.840344,-4.581168
47.775587,-4.504983
47.710787,-4.428854
47.645944,-4.352782
47.581051,-4.276757
47.516101,-4.200769
47.451101,-4.124824
47.386065,-4.048932
47.321001,-3.973097
47.255915,-3.897322
47.190800,-3.821587
47.125660,-3.745892
47.060502,-3.670237
46.995329,-3.594619
46.930151,-3.519041
46.864978,-3.443506
46.799807,-3.368002
46.734650,-3.292533
46.669493,-3.217079
46.604340,-3.141634
46.539196,-3.066198
46.474067,-2.990772
46.408960,-2.915355
46.343872,-2.839939
46.278792,-2.764508
46.213721,-2.689056
46.148659,-2.613578
46.083609,-2.538074
46.018579,-2.462548
45.953564,-2.386992
45.888559,-2.311397
45.823558,-2.235753
45.758554,-2.160049
45.693551,-2.084291
45.628564,-2.008492
45.563592,-1.932651
45.498623,-1.856756
45.433649,-1.780799
45.368658,-1.704768
45.303666,-1.628682
45.238691,-1.552565
45.173725,-1.476412
45.108759,-1.400218
45.043787,-1.323978
44.978810,-1.247702
44.913837,-1.171405
44.848868,-1.095093
44.783895,-1.018767
44.718913,-0.942427
44.653919,-0.866080
44.588922,-0.789747
44.523912,-0.713425
44.458883,-0.637117
44.393832,-0.560828
44.328762,-0.484566
44.263683,-0.408349
44.198597,-0.332183
44.133488,-0.256045
44.068361,-0.179946
44.003227,-0.103895
43.938088,-0.027893
43.872953,0.048050
43.807812,0.123952
43.742662,0.199817
43.677512,0.275639
43.612360,0.351425
43.547207,0.427177
43.482057,0.502894
43.416911,0.578580
43.351776,0.654229
43.286650,0.729848
43.221518,0.805460
43.156383,0.881059
43.091253,0.956633
43.026127,1.032182
42.961000,1.107703
42.895842,1.183224
42.830639,1.258749
42.765413,1.334247
42.700159,1.409717
42.634870,1.485158
42.569539,1.560572
42.504151,1.635966
42.438715,1.711328
42.373232,1.786650
42.307701,1.861931
42.242117,1.937169
42.176484,2.012357
42.110802,2.087491
42.045061,2.162576
41.979260,2.237612
41.913400,2.312594
41.847481,2.387520
41.781526,2.462364
41.715520,2.537139
41.649458,2.611853
41.583349,2.686497
41.517205,2.761062
41.451043,2.835533
41.384856,2.909916
41.318622,2.984236
41.252352,3.058481
41.186057,3.132642
41.119747,3.206708
41.053399,3.280699
40.987005,3.354623
40.920571,3.428470
40.854105,3.502229
40.787612,3.575890
40.721061,3.649479
40.654450,3.722994
40.587780,3.796427
40.521051,3.869767
40.454261,3.943010
40.387404,4.016151
40.320451,4.089211
40.253397,4.162188
40.186239,4.235075
40.118982,4.307857
40.051622,4.380532
39.984150,4.453100
39.916554,4.525565
39.848835,4.597920
39.780989,4.670162
39.713009,4.742289
39.644889,4.814301
39.576631,4.886190
39.508230,4.957952
39.439679,5.029588
39.370973,5.101098
39.302104,5.172485
39.233061,5.243753
39.163860,5.314874
39.094493,5.385852
39.024952,5.456689
38.955230,5.527387
38.885314,5.597955
38.815218,5.668373
38.744950,5.738625
38.674508,5.808712
38.603887,5.878638
38.533083,5.948407
38.462101,6.018011
38.390953,6.087439
38.319641,6.156690
38.248163,6.225768
38.176526,6.294669
38.104736,6.363392
38.032795,6.431939
37.960708,6.500312
37.888485,6.568507
37.816139,6.636520
37.743687,6.704345
37.671107,6.772013
37.598405,6.839526
37.525591,6.906880
37.452676,6.974073
37.379665,7.041104
37.306544,7.107991
37.233313,7.174741
37.159974,7.241354
37.086533,7.307830
37.012978,7.374180
36.939311,7.440407
36.865540,7.506504
36.791661,7.572473
36.717659,7.638325
36.643520,7.704066
36.569232,7.769701
36.494805,7.835209
36.420235,7.900583
36.345500,7.965825
36.270576,8.030945
36.195435,8.095950
36.120087,8.160810
36.044556,8.225487
35.968814,8.289987
35.892831,8.354317
35.816578,8.418481
35.740104,8.482425
35.663404,8.546133
35.586457,8.609609
35.509247,8.672855
35.431781,8.735859
35.354095,8.798584
35.276185,8.861029
35.198050,8.923191
35.119694,8.985067
35.041123,9.046651
34.962349,9.107936
34.883387,9.168915
34.804252,9.229580
34.724944,9.289934
34.645445,9.349995
34.565776,9.409753
34.485963,9.469200
34.406029,9.528327
34.325913,9.587170
34.245634,9.645726
34.165207,9.703983
34.084649,9.761934
34.003912,9.819603
33.922995,9.876984
33.841904,9.934072
33.760639,9.990858
33.679168,10.047350
33.597489,10.103539
33.515592,10.159417
33.433469,10.214977
33.351112,10.270208
33.268504,10.325108
33.185630,10.379664
33.102493,10.433868
33.019107,10.487703
32.935454,10.541172
32.851522,10.594272
32.767321,10.646992
32.682870,10.699323
32.598156,10.751269
32.513164,10.802835
32.427903,10.854016
32.342402,10.904804
32.256651,10.955205
32.170637,11.005229
32.084356,11.054878
31.997844,11.104144
31.911100,11.153033
31.824115,11.201552
31.736884,11.249705
31.649419,11.297488
31.561740,11.344896
31.473844,11.391933
31.385728,11.438598
31.297403,11.484886
31.208868,11.530794
31.120126,11.576322
31.031178,11.621466
